community_id,poi_category,poi_rank,poi_name,poi_type,distance_m,lat,lng,address
48,bank,2,渤海银行(深圳龙岗支行),金融保险服务;银行;银行,362,22.722302,114.232756,家和盛世一期西南门旁
48,bank,3,中国建设银行(深圳龙城支行),金融保险服务;银行;中国建设银行,453,22.722695,114.231928,龙福西路龙城国际花园首层
48,convenience,1,百里汇(金基吉祥广场店),购物服务;购物相关场所;购物相关场所,313,22.718544,114.237811,龙城街道紫薇社区清林中路31号金基吉祥广场一层L1C-55A
48,convenience,2,美宜佳(龙岗中心城和福路店),购物服务;便民商店/便利店;便民商店/便利店,327,22.720885,114.232133,禾田路47号
48,convenience,3,友琪便利店(清林路店),购物服务;便民商店/便利店;便民商店/便利店,373,22.718978,114.231638,清林路77号海关联检大楼西座F1层
49,restaurant,1,深圳市义和园餐饮有限责任公司,公司企业;公司;公司|餐饮服务;中餐厅;中餐厅,233,22.533119,114.121050,沿河南路与汝南街交叉口西南100米
49,restaurant,2,包小记(深圳)餐饮有限公司,公司企业;公司;公司,274,22.534975,114.119545,罗湖街与人民南路交叉口东北60米
49,restaurant,3,深圳翠峰餐饮有限公司,公司企业;公司;公司,277,22.535175,114.119525,京湖大厦(人民南地铁站B口步行130米)
49,bank,1,中信银行(深圳罗湖口岸支行),金融保险服务;银行;中信银行,314,22.533508,114.119563,南湖街道人民南路1114号大中华环球经贸广场2楼
49,bank,2,中国工商银行(深圳友谊支行),金融保险服务;银行;中国工商银行,318,22.533897,114.119316,南湖街道人民南路1008号大中华环球经贸广场1层114-121号
49,bank,3,大众银行(香港)有限公司(深圳分行),金融保险服务;银行;大众银行(香港),329,22.536710,114.119661,人民南路佳宁娜友谊广场1层01号
49,convenience,1,美福佳便利店(汇泰大厦店),购物服务;便民商店/便利店;便民商店/便利店,79,22.534205,114.122108,沿河南路1025号汇泰大厦F1层
49,convenience,2,天福(沿河南路店),购物服务;便民商店/便利店;便民商店/便利店,125,22.533796,114.122374,中国罗湖出入境边防检查站西侧50米
49,convenience,3,便利仔(汇泰大厦店),购物服务;购物相关场所;购物相关场所,129,22.533782,114.122474,南湖街道怡都大厦
50,restaurant,1,深圳市壹品坊餐饮服务管理有限公司,公司企业;公司;公司,179,22.564025,114.059483,上梅林奥仕达路奥仕达(莲花北地铁站A1口步行440米)
50,restaurant,2,深圳市若水餐饮管理有限公司,公司企业;公司;公司,186,22.564025,114.059675,上梅林奥仕达路奥仕达(莲花北地铁站A1口步行450米)
50,restaurant,3,深圳市五月花餐饮管理有限责任公司,公司企业;公司;公司,210,22.563808,114.059704,梅芝路与中康路交叉口东北40米
50,bank,1,浦发银行24小时自助银行,金融保险服务;自动提款机;上海浦东发展银行ATM,143,22.564505,114.059750,民浩楼东门南60米
50,bank,2,上海浦东发展银行(梅林支行),金融保险服务;银行;上海浦东发展银行,147,22.564405,114.059652,中康路奥士达大厦一楼
50,bank,3,中国银行24小时自助银行(梅林支行),金融保险服务;自动提款机;中国银行ATM,390,22.568133,114.061554,梅林路67号(上梅林地铁站H口旁)
50,convenience,1,全家便利店(中康路二店),购物服务;便民商店/便利店;便民商店/便利店,95,22.566318,114.059426,梅林街道梅亭社区中康路18号振业梅苑中康路30号
50,convenience,2,益加华便利店(民浩楼店),购物服务;便民商店/便利店;便民商店/便利店,109,22.564795,114.059630,上梅林梅华路8号
50,convenience,3,易站便利店,购物服务;便民商店/便利店;便民商店/便利店,137,22.566734,114.059394,梅林街道上梅社区黄石巷48号梅林居二栋113
51,restaurant,1,椒点餐饮店,餐饮服务;餐饮相关场所;餐饮相关,72,22.565011,114.114061,宝岗路90号笋岗村(笋岗地铁站C2口步行280米)
51,restaurant,2,旺阁茶餐厅(宝岗路店),餐饮服务;快餐厅;茶餐厅,167,22.565369,114.113035,宝岗路100号(笋岗地铁站C2口步行190米)
51,restaurant,3,胜华餐饮管理有限公司,科教文化服务;培训机构;培训机构,239,22.564251,114.111944,宝岗路23号笋岗大厦(笋岗地铁站C2口步行70米)
51,bank,1,中国邮政储蓄银行(深圳罗湖区支行),金融保险服务;银行;中国邮政储蓄银行,381,22.562835,114.110965,笋岗街道笋西社区梅园路75号润弘大厦T2栋102
51,bank,2,中国农业银行(深圳笋田支行),金融保险服务;银行;中国农业银行,384,22.567506,114.112652,宝岗路165号笋岗幼儿园商住楼首层
51,bank,3,中国农业银行24小时自助银行(笋田支行),金融保险服务;自动提款机;中国农业银行ATM,386,22.567524,114.112644,宝岗路165号(笋岗地铁站C2口步行400米)
51,convenience,1,小胖子商行,购物服务;便民商店/便利店;便民商店/便利店,43,22.564635,114.114605,笋岗街道笋岗村70栋-3小胖子商行
51,convenience,2,每易分便利店(梅园路店),购物服务;便民商店/便利店;便民商店/便利店,78,22.565041,114.114577,宝岗路90号笋岗村(笋岗地铁站C2口步行330米)
51,convenience,3,有点易便利店(笋岗村店),餐饮服务;餐饮相关场所;餐饮相关,91,22.563588,114.114464,宝岗路90号笋岗村(笋岗地铁站C2口步行400米)
52,restaurant,1,深圳和旭餐饮管理有限公司,公司企业;公司;公司,114,22.561926,114.116373,北站路与明前路交叉口北180米
52,restaurant,2,深圳星语餐饮管理有限公司,公司企业;公司;公司,126,22.562030,114.116374,笋岗街道北站路23号广深铁路食堂1层
52,restaurant,3,椒点餐饮店,餐饮服务;餐饮相关场所;餐饮相关,523,22.565011,114.114061,宝岗路90号笋岗村(笋岗地铁站C2口步行280米)
52,bank,1,中国建设银行(深圳洪湖支行),金融保险服务;银行;中国建设银行,462,22.558437,114.120175,洪湖路29号首层
52,bank,2,开泰银行(中国)有限公司,金融保险服务;银行;银行,602,22.562425,114.110925,梅园路41号润弘大厦T2F1层
52,bank,3,开泰银行(中国)有限公司深圳分行,金融保险服务;银行;银行,604,22.562563,114.110953,宝安北路华润置地笋岗中心07-01块地东区(T2栋)13层1301、1308-1310
52,convenience,1,耀奇小店,购物服务;便民商店/便利店;便民商店/便利店,321,22.558032,114.116289,洪湖西路与笋岗东立交交叉口西北180米
52,convenience,2,有点易便利店(笋岗村店),餐饮服务;餐饮相关场所;餐饮相关,367,22.563588,114.114464,宝岗路90号笋岗村(笋岗地铁站C2口步行400米)
52,convenience,3,壹贰捌便利店(桃花园住宅店),购物服务;便民商店/便利店;便民商店/便利店,397,22.561376,114.112719,桃花园小区东门旁(笋岗地铁站C1口步行310米)
